CustomerID,Gender,Age,AgeGroup,Country,City,MembershipType,JoinDate
8952,Male,81,65+,Germany,Munich,None,2023-11-29
8953,Male,65,65+,United States,Boston,Platinum,2024-12-08
8954,Female,59,55-64,United States,Boston,Gold,2025-08-18
8955,Female,22,18-24,France,Marseille,None,2022-06-04
8956,Female,44,35-44,France,Paris,None,2024-06-05
8957,Male,60,55-64,United Kingdom,London,Silver,2022-08-24
8958,Male,81,65+,Netherlands,The Hague,None,2023-11-03
8959,Female,37,35-44,United States,Boston,Platinum,2023-01-19
8960,Male,52,45-54,United States,Boston,Gold,2023-05-05
8961,Female,16,Under 18,United Kingdom,Leeds,Gold,2024-01-30
8962,Male,43,35-44,Australia,Perth,None,2022-07-03
8963,Male,57,55-64,Canada,Toronto,Gold,2025-06-27
8964,Female,24,18-24,India,Bangalore,None,2025-06-08
8965,Male,76,65+,United States,Chicago,Silver,2023-01-12
8966,Female,21,18-24,Australia,Perth,None,2025-03-19
8967,Male,68,65+,Australia,Adelaide,Gold,2024-08-11
8968,Female,62,55-64,Italy,Naples,Platinum,2025-09-03
8969,Female,75,65+,China,Beijing,Silver,2025-01-10
8970,Female,19,18-24,Spain,Barcelona,None,2025-02-05
8971,Female,81,65+,Spain,Madrid,Silver,2024-01-15
8972,Female,21,18-24,United States,Houston,Silver,2023-12-17
8973,Male,82,65+,Australia,Sydney,Gold,2022-11-29
8974,Female,82,65+,Spain,Barcelona,None,2022-10-11
8975,Female,28,25-34,Brazil,Salvador,Silver,2024-02-21
8976,Female,56,55-64,South Korea,Seoul,Silver,2025-07-11
8977,Male,65,65+,United States,Los Angeles,None,2024-01-01
8978,Male,77,65+,Canada,Toronto,Silver,2022-10-26
8979,Female,29,25-34,United States,Chicago,Gold,2024-05-06
8980,Male,27,25-34,United States,Seattle,Silver,2023-11-16
8981,Male,57,55-64,Germany,Cologne,Gold,2022-12-28
8982,Female,81,65+,Argentina,Rosario,Silver,2024-08-20
8983,Female,55,55-64,Japan,Osaka,Platinum,2023-05-14
8984,Female,64,55-64,Australia,Melbourne,None,2025-05-24
8985,Male,75,65+,Brazil,Rio de Janeiro,Silver,2025-03-29
8986,Other,37,35-44,France,Nice,Silver,2025-05-17
8987,Male,43,35-44,United States,Chicago,None,2025-09-11
8988,Male,78,65+,France,Lyon,Gold,2023-06-17
8989,Male,31,25-34,United States,Austin,Platinum,2024-12-10
8990,Male,23,18-24,United Kingdom,Leeds,Silver,2022-06-27
8991,Female,19,18-24,United Kingdom,Birmingham,Silver,2024-11-27
8992,Male,77,65+,Argentina,Rosario,Silver,2023-12-17
8993,Female,66,65+,United States,Houston,Gold,2023-05-27
8994,Female,61,55-64,Mexico,Monterrey,None,2025-06-29
8995,Male,38,35-44,United Kingdom,Manchester,None,2023-06-16
8996,Male,51,45-54,Canada,Vancouver,None,2023-02-27
8997,Male,50,45-54,Italy,Turin,Platinum,2024-07-31
8998,Female,76,65+,Canada,Ottawa,None,2024-02-26
8999,Male,83,65+,India,Chennai,Silver,2025-02-18
9000,Male,16,Under 18,Spain,Valencia,Gold,2022-08-19
9001,Female,58,55-64,United States,Chicago,Silver,2025-12-19
9002,Male,54,45-54,United Kingdom,Manchester,None,2024-12-21
9003,Female,59,55-64,Germany,Hamburg,Silver,2023-05-08
9004,Female,51,45-54,United Kingdom,Glasgow,Silver,2024-06-05
9005,Male,82,65+,Canada,Ottawa,Silver,2022-01-06
9006,Male,26,25-34,India,Delhi,Silver,2024-12-16
9007,Female,30,25-34,Spain,Madrid,None,2022-03-15
9008,Female,33,25-34,United Kingdom,Manchester,None,2023-02-28
9009,Female,63,55-64,United States,Chicago,Platinum,2025-03-20
9010,Male,28,25-34,Nigeria,Abuja,Gold,2024-09-15
9011,Female,35,35-44,Germany,Cologne,Gold,2024-02-18
9012,Male,33,25-34,Nigeria,Abuja,Silver,2022-09-07
9013,Male,33,25-34,Netherlands,Amsterdam,Silver,2025-01-08
9014,Male,64,55-64,United States,New York,Gold,2023-09-05
9015,Female,28,25-34,Japan,Tokyo,None,2024-08-13
9016,Female,82,65+,United States,Chicago,Gold,2025-05-14
9017,Male,23,18-24,United States,New York,Platinum,2025-12-24
9018,Male,60,55-64,Nigeria,Ibadan,Gold,2024-01-18
9019,Male,17,Under 18,United States,Austin,Platinum,2024-06-06
9020,Female,54,45-54,United States,Chicago,Silver,2025-08-06
9021,Male,17,Under 18,Canada,Vancouver,Gold,2023-10-31
9022,Female,49,45-54,United Kingdom,Leeds,Silver,2025-04-08
9023,Male,31,25-34,United States,Phoenix,Gold,2024-12-29
9024,Female,25,25-34,United Kingdom,Leeds,None,2024-02-10
9025,Female,35,35-44,United Kingdom,Edinburgh,None,2025-11-22
9026,Female,67,65+,Australia,Adelaide,Gold,2023-05-13
9027,Female,36,35-44,Canada,Vancouver,Silver,2025-10-29
9028,Male,78,65+,United States,Houston,None,2024-12-28
9029,Male,75,65+,India,Mumbai,None,2024-04-03
9030,Female,41,35-44,South Korea,Busan,None,2025-01-01
9031,Male,47,45-54,China,Beijing,None,2023-02-07
9032,Female,24,18-24,United States,Seattle,Platinum,2024-01-29
9033,Male,16,Under 18,Germany,Hamburg,Silver,2024-11-15
9034,Female,64,55-64,United States,Seattle,Platinum,2022-07-20
9035,Female,72,65+,United Kingdom,Birmingham,None,2025-12-15
9036,Female,67,65+,Spain,Valencia,Silver,2023-04-13
9037,Male,60,55-64,United States,Seattle,Silver,2024-12-26
9038,Male,25,25-34,Netherlands,The Hague,Gold,2023-12-01
9039,Other,61,55-64,United Kingdom,London,None,2025-06-21
9040,Male,32,25-34,France,Toulouse,Silver,2025-10-11
9041,Male,77,65+,Australia,Brisbane,None,2022-06-10
9042,Female,39,35-44,Germany,Frankfurt,Gold,2025-02-04
9043,Female,19,18-24,France,Toulouse,Silver,2024-04-13
9044,Male,38,35-44,United States,Chicago,None,2025-02-09
9045,Male,44,35-44,United States,Houston,None,2025-08-03
9046,Female,35,35-44,Japan,Yokohama,None,2022-10-26
9047,Female,24,18-24,Japan,Kyoto,None,2025-05-27
9048,Male,56,55-64,Germany,Hamburg,None,2022-08-15
9049,Male,35,35-44,Egypt,Giza,Platinum,2023-04-06
9050,Female,74,65+,United States,Boston,Silver,2025-11-21
9051,Female,47,45-54,Italy,Rome,None,2022-10-13
9052,Male,56,55-64,Canada,Toronto,None,2023-02-25
9053,Female,25,25-34,South Korea,Incheon,None,2025-02-04
9054,Female,27,25-34,Canada,Vancouver,Gold,2024-08-15
9055,Female,68,65+,Japan,Yokohama,None,2025-04-17
9056,Male,25,25-34,Russia,Novosibirsk,Gold,2025-01-05
9057,Other,71,65+,Spain,Madrid,Gold,2022-12-13
9058,Female,82,65+,United States,Austin,Gold,2024-02-03
9059,Female,41,35-44,Japan,Tokyo,Silver,2022-03-29
9060,Female,16,Under 18,Canada,Ottawa,None,2022-04-19
9061,Male,61,55-64,United States,Boston,Silver,2025-02-20
9062,Female,80,65+,India,Chennai,Silver,2023-05-06
9063,Male,50,45-54,Canada,Toronto,None,2023-12-22
9064,Female,48,45-54,Germany,Frankfurt,Platinum,2025-09-23
9065,Male,68,65+,Japan,Osaka,Gold,2024-10-18
9066,Female,16,Under 18,Brazil,Rio de Janeiro,None,2024-03-25
9067,Male,39,35-44,Canada,Calgary,Silver,2024-03-16
9068,Male,32,25-34,Canada,Toronto,Silver,2025-10-21
9069,Male,16,Under 18,United Kingdom,Leeds,Gold,2023-06-16
9070,Female,58,55-64,India,Bangalore,Silver,2022-08-25
9071,Female,50,45-54,Egypt,Alexandria,None,2025-09-11
9072,Male,30,25-34,United States,Austin,Silver,2022-04-10
9073,Female,34,25-34,United States,Chicago,Silver,2025-05-28
9074,Female,79,65+,France,Lyon,Silver,2024-08-21
9075,Male,53,45-54,Canada,Ottawa,Silver,2022-10-09
9076,Male,18,18-24,United States,Phoenix,Gold,2023-02-11
9077,Male,33,25-34,United States,Austin,None,2023-08-07
9078,Male,39,35-44,Germany,Cologne,None,2024-04-15
9079,Female,73,65+,United Kingdom,Manchester,Silver,2024-01-10
9080,Male,39,35-44,France,Paris,Silver,2023-06-20
9081,Male,49,45-54,Japan,Tokyo,Gold,2024-03-09
9082,Male,64,55-64,United Kingdom,London,Silver,2022-12-31
9083,Female,20,18-24,Germany,Cologne,None,2022-01-03
9084,Male,84,65+,Canada,Calgary,Silver,2022-05-10
9085,Female,26,25-34,South Korea,Seoul,Silver,2023-05-13
9086,Female,81,65+,South Africa,Cape Town,Silver,2024-03-17
9087,Female,58,55-64,India,Mumbai,None,2022-06-13
9088,Female,44,35-44,United Kingdom,Leeds,Gold,2022-03-20
9089,Female,81,65+,Egypt,Giza,Gold,2025-01-26
9090,Female,59,55-64,United Kingdom,Birmingham,Gold,2024-11-15
9091,Male,63,55-64,Australia,Perth,Silver,2023-12-13
9092,Male,79,65+,Netherlands,Rotterdam,Silver,2023-01-20
9093,Female,33,25-34,Germany,Frankfurt,Gold,2024-07-01
9094,Female,67,65+,United Kingdom,Edinburgh,None,2022-07-26
9095,Female,31,25-34,United States,Houston,None,2022-01-16
9096,Female,26,25-34,China,Beijing,None,2025-04-27
9097,Female,45,45-54,United States,Houston,Platinum,2025-01-22
9098,Female,79,65+,United States,Seattle,Silver,2025-08-10
9099,Female,61,55-64,United States,Houston,None,2025-04-23
9100,Female,47,45-54,France,Nice,Platinum,2022-07-05
9101,Female,28,25-34,Italy,Naples,Platinum,2022-03-25
9102,Female,45,45-54,United States,Houston,None,2025-10-21
9103,Male,60,55-64,India,Bangalore,None,2025-07-15
9104,Male,20,18-24,Australia,Sydney,None,2023-11-17
9105,Female,45,45-54,France,Marseille,Gold,2024-04-06
9106,Female,75,65+,India,Chennai,Silver,2022-06-24
9107,Male,18,18-24,France,Lyon,Silver,2022-11-14
9108,Male,79,65+,Brazil,Brasilia,Silver,2023-06-24
9109,Male,61,55-64,United States,Phoenix,Gold,2022-12-07
9110,Male,77,65+,United States,Chicago,Platinum,2024-03-13
9111,Female,59,55-64,Brazil,Salvador,Silver,2023-07-20
9112,Male,29,25-34,United States,Seattle,None,2023-01-19
9113,Female,70,65+,Russia,Moscow,Silver,2022-12-11
9114,Female,23,18-24,Canada,Calgary,Silver,2025-02-14
9115,Female,20,18-24,United Kingdom,Manchester,None,2024-07-31
9116,Female,31,25-34,Canada,Vancouver,None,2022-06-21
9117,Female,22,18-24,United States,Phoenix,Gold,2025-01-10
9118,Female,33,25-34,Brazil,Sao Paulo,None,2025-07-16
9119,Female,17,Under 18,France,Paris,Gold,2023-01-07
9120,Female,39,35-44,United States,Seattle,None,2023-09-02
9121,Male,78,65+,Japan,Yokohama,Silver,2022-06-10
9122,Male,51,45-54,India,Bangalore,Silver,2025-11-28
9123,Female,67,65+,Germany,Munich,Gold,2024-11-20
9124,Other,84,65+,Canada,Toronto,Gold,2023-10-17
9125,Female,50,45-54,Mexico,Monterrey,None,2022-05-07
9126,Male,41,35-44,United States,New York,None,2022-01-25
9127,Female,59,55-64,South Korea,Busan,Silver,2023-10-29
9128,Female,31,25-34,Germany,Berlin,Platinum,2023-07-24
9129,Female,82,65+,Netherlands,Rotterdam,None,2023-09-22
9130,Female,30,25-34,Sweden,Stockholm,None,2023-07-30
9131,Male,79,65+,United States,New York,Silver,2025-10-21
9132,Male,56,55-64,United Kingdom,Glasgow,Platinum,2023-06-08
9133,Male,37,35-44,France,Lyon,Silver,2023-08-25
9134,Female,63,55-64,United States,Austin,Gold,2025-01-04
9135,Male,64,55-64,Australia,Perth,Silver,2023-05-26
9136,Female,47,45-54,United Kingdom,Glasgow,Silver,2024-05-05
9137,Male,50,45-54,Ireland,Dublin,Silver,2024-12-05
9138,Female,72,65+,United States,Houston,Silver,2025-08-15
9139,Male,67,65+,United States,Houston,None,2022-02-15
9140,Male,17,Under 18,Canada,Calgary,None,2024-07-02
9141,Male,66,65+,United States,New York,Platinum,2024-02-15
9142,Male,58,55-64,China,Shenzhen,Silver,2024-05-03
9143,Female,45,45-54,United States,Boston,None,2025-12-08
9144,Male,57,55-64,France,Lyon,None,2023-02-02
9145,Female,36,35-44,United Kingdom,Manchester,Gold,2025-04-14
9146,Female,78,65+,Sweden,Gothenburg,Gold,2024-08-24
9147,Other,51,45-54,South Korea,Incheon,Silver,2023-08-31
9148,Female,30,25-34,China,Beijing,Platinum,2024-10-21
9149,Female,49,45-54,Canada,Ottawa,None,2025-02-15
9150,Male,41,35-44,Canada,Vancouver,Platinum,2022-03-07
9151,Male,28,25-34,United States,Austin,Silver,2024-03-18
9152,Female,50,45-54,Sweden,Malmo,None,2022-03-17
9153,Male,34,25-34,Poland,Warsaw,None,2022-02-12
9154,Male,52,45-54,United States,Chicago,None,2022-11-03
9155,Male,23,18-24,Canada,Calgary,None,2022-10-20
9156,Male,35,35-44,Germany,Frankfurt,Silver,2024-05-03
9157,Female,36,35-44,Australia,Perth,None,2025-04-25
9158,Female,51,45-54,Canada,Vancouver,Silver,2024-07-17
9159,Male,17,Under 18,Germany,Frankfurt,Platinum,2025-05-17
9160,Male,27,25-34,China,Beijing,Gold,2023-06-05
9161,Male,54,45-54,Canada,Ottawa,Platinum,2025-08-14
9162,Male,41,35-44,United States,Seattle,Gold,2022-12-24
9163,Female,19,18-24,United States,Seattle,Silver,2024-12-15
9164,Female,81,65+,United States,Boston,None,2022-08-29
9165,Male,73,65+,Germany,Hamburg,Platinum,2024-04-28
9166,Female,28,25-34,Australia,Melbourne,Silver,2023-03-17
9167,Male,30,25-34,United States,Phoenix,None,2024-06-17
9168,Male,25,25-34,United Kingdom,Leeds,Gold,2023-10-25
9169,Female,73,65+,South Korea,Busan,Gold,2022-06-12
9170,Male,18,18-24,Spain,Valencia,Silver,2024-05-26
9171,Female,83,65+,Germany,Hamburg,Silver,2024-12-23
9172,Female,66,65+,United States,New York,Platinum,2025-06-26
9173,Male,16,Under 18,China,Guangzhou,None,2025-08-24
9174,Female,58,55-64,United States,Boston,Gold,2024-07-15
9175,Female,67,65+,South Korea,Incheon,Gold,2024-07-29
9176,Female,29,25-34,Germany,Frankfurt,None,2024-03-09
9177,Male,22,18-24,United States,Austin,None,2025-09-25
9178,Male,43,35-44,United States,Seattle,None,2023-05-21
9179,Female,29,25-34,Nigeria,Kano,Gold,2023-12-30
9180,Female,29,25-34,United States,Los Angeles,Silver,2023-09-22
9181,Female,63,55-64,Canada,Vancouver,None,2023-04-26
9182,Female,64,55-64,United States,Houston,Silver,2024-07-31
9183,Female,77,65+,South Korea,Seoul,None,2022-03-29
9184,Female,25,25-34,Japan,Kyoto,Platinum,2024-07-19
9185,Male,19,18-24,United States,Houston,None,2025-05-07
9186,Female,68,65+,France,Lyon,None,2022-11-05
9187,Male,62,55-64,Canada,Vancouver,Silver,2022-12-16
9188,Male,39,35-44,United States,Seattle,None,2025-03-29
9189,Female,47,45-54,Canada,Toronto,Gold,2023-03-09
9190,Male,48,45-54,United Kingdom,London,Silver,2025-04-27
9191,Male,66,65+,United States,Austin,Silver,2024-07-06
9192,Female,71,65+,Netherlands,Rotterdam,None,2025-12-05
9193,Male,69,65+,United States,Boston,Silver,2023-11-29
9194,Other,52,45-54,India,Mumbai,None,2025-07-30
9195,Male,44,35-44,Kenya,Nairobi,Platinum,2025-09-09
9196,Male,42,35-44,United States,Houston,Silver,2022-05-29
9197,Male,78,65+,United States,Phoenix,Gold,2022-11-13
9198,Male,42,35-44,India,Hyderabad,None,2023-09-28
9199,Female,51,45-54,Australia,Sydney,Silver,2023-02-02
9200,Male,52,45-54,China,Beijing,Silver,2022-03-25
9201,Female,71,65+,Canada,Toronto,Silver,2025-11-20
9202,Female,27,25-34,South Korea,Incheon,None,2025-01-28
9203,Male,18,18-24,United States,Seattle,Silver,2023-05-27
9204,Female,35,35-44,Canada,Calgary,Platinum,2025-06-28
9205,Female,16,Under 18,Mexico,Guadalajara,None,2025-09-24
9206,Female,54,45-54,United States,Austin,Silver,2023-12-17
9207,Male,83,65+,Germany,Cologne,None,2022-07-15
9208,Female,30,25-34,United Kingdom,Edinburgh,None,2022-09-29
9209,Female,23,18-24,Germany,Munich,None,2025-04-22
9210,Female,58,55-64,United States,Boston,None,2023-11-03
9211,Female,82,65+,Germany,Munich,None,2024-01-14
9212,Male,33,25-34,Germany,Munich,Silver,2022-07-11
9213,Male,21,18-24,Germany,Berlin,Gold,2022-02-18
9214,Male,59,55-64,United States,Boston,Platinum,2022-05-13
9215,Male,83,65+,United Kingdom,Edinburgh,None,2024-10-23
9216,Male,24,18-24,Canada,Vancouver,None,2022-06-28
9217,Male,54,45-54,France,Toulouse,Platinum,2025-05-12
9218,Female,50,45-54,Egypt,Giza,Silver,2022-05-29
9219,Male,33,25-34,United States,Phoenix,Silver,2022-09-23
9220,Male,67,65+,Egypt,Alexandria,None,2025-07-28
9221,Female,36,35-44,Mexico,Guadalajara,Platinum,2024-02-17
9222,Female,37,35-44,United Kingdom,London,Platinum,2022-02-14
9223,Male,42,35-44,Germany,Hamburg,Platinum,2022-10-10
9224,Female,68,65+,United States,Austin,Silver,2023-02-17
9225,Male,19,18-24,Australia,Melbourne,Gold,2023-01-28
9226,Male,38,35-44,China,Shenzhen,None,2022-10-28
9227,Male,68,65+,United States,New York,None,2023-05-22
9228,Male,69,65+,Italy,Naples,None,2023-10-13
9229,Male,68,65+,Australia,Melbourne,Silver,2022-05-10
9230,Male,75,65+,France,Nice,None,2023-01-08
9231,Female,28,25-34,Canada,Calgary,Gold,2025-12-07
9232,Male,19,18-24,United States,Austin,Platinum,2023-01-01
9233,Male,25,25-34,United Kingdom,London,Silver,2022-08-23
9234,Male,34,25-34,Australia,Perth,Silver,2025-07-28
9235,Male,42,35-44,Canada,Vancouver,Gold,2022-04-30
9236,Female,82,65+,Germany,Hamburg,Silver,2024-08-23
9237,Male,79,65+,United States,Los Angeles,Silver,2022-03-31
9238,Male,22,18-24,India,Mumbai,Gold,2023-03-09
9239,Female,26,25-34,Australia,Adelaide,None,2024-09-19
9240,Other,24,18-24,South Korea,Incheon,Gold,2023-04-15
9241,Male,75,65+,Australia,Brisbane,None,2024-06-24
9242,Male,17,Under 18,United States,Phoenix,Silver,2023-06-24
9243,Male,44,35-44,China,Shenzhen,None,2023-05-17
9244,Female,34,25-34,Netherlands,Rotterdam,Platinum,2023-08-02
9245,Male,75,65+,France,Toulouse,Gold,2022-03-14
9246,Female,56,55-64,United Kingdom,Leeds,None,2022-10-02
9247,Male,60,55-64,Australia,Adelaide,None,2024-05-26
9248,Female,33,25-34,Spain,Seville,None,2023-05-27
9249,Female,68,65+,United States,Los Angeles,Silver,2025-11-16
9250,Male,82,65+,United States,Chicago,Gold,2025-07-01
9251,Female,72,65+,Brazil,Brasilia,Silver,2024-12-14
9252,Female,47,45-54,United States,Chicago,Gold,2024-11-17
9253,Male,17,Under 18,India,Chennai,None,2025-03-13
9254,Male,58,55-64,South Korea,Seoul,Gold,2022-02-26
9255,Male,56,55-64,United States,Houston,Gold,2022-10-28
9256,Female,31,25-34,Netherlands,The Hague,Gold,2025-03-29
9257,Female,18,18-24,China,Shenzhen,None,2025-09-06
9258,Female,59,55-64,India,Bangalore,None,2023-08-17
9259,Female,70,65+,Australia,Adelaide,Silver,2024-02-21
9260,Male,34,25-34,United States,Phoenix,Gold,2024-11-24
9261,Male,56,55-64,Germany,Frankfurt,None,2023-10-11
9262,Male,80,65+,United States,Phoenix,None,2023-07-29
9263,Other,58,55-64,United Kingdom,Leeds,None,2025-12-21
9264,Male,72,65+,France,Nice,None,2025-02-07
9265,Male,68,65+,Italy,Rome,Gold,2025-09-24
9266,Female,16,Under 18,United States,Phoenix,None,2024-08-27
9267,Female,61,55-64,United States,Chicago,None,2022-05-06
9268,Female,44,35-44,United States,Austin,None,2024-09-09
9269,Male,25,25-34,China,Beijing,None,2023-07-03
9270,Male,44,35-44,United Kingdom,Leeds,None,2025-07-12
9271,Female,29,25-34,United States,New York,None,2025-09-03
9272,Male,53,45-54,China,Shenzhen,None,2025-04-21
9273,Female,41,35-44,United States,Houston,None,2024-03-02
9274,Male,71,65+,Germany,Berlin,None,2023-12-21
9275,Female,72,65+,France,Paris,Gold,2023-03-25
9276,Female,76,65+,Italy,Milan,Silver,2024-08-24
9277,Male,62,55-64,Canada,Ottawa,None,2024-06-22
9278,Male,55,55-64,India,Delhi,Silver,2023-07-08
9279,Female,60,55-64,United States,Boston,Platinum,2025-11-01
9280,Female,64,55-64,Australia,Brisbane,None,2024-08-22
9281,Female,50,45-54,Canada,Calgary,Silver,2023-02-09
9282,Female,35,35-44,United Kingdom,Birmingham,None,2023-01-25
9283,Female,73,65+,South Korea,Incheon,None,2022-07-30
9284,Female,21,18-24,France,Lyon,Silver,2024-04-16
9285,Male,31,25-34,Germany,Frankfurt,Gold,2023-09-16
9286,Male,16,Under 18,United States,Austin,Gold,2025-04-04
9287,Male,37,35-44,India,Bangalore,None,2022-05-19
9288,Female,17,Under 18,Canada,Vancouver,Silver,2024-01-08
9289,Female,33,25-34,India,Bangalore,None,2022-05-24
9290,Male,66,65+,Nigeria,Kano,Silver,2024-09-23
9291,Male,38,35-44,Brazil,Brasilia,Gold,2024-04-06
9292,Male,30,25-34,Canada,Ottawa,None,2023-02-25
9293,Male,38,35-44,Spain,Seville,Silver,2025-12-19
9294,Female,64,55-64,United Kingdom,Manchester,None,2025-04-12
9295,Other,19,18-24,India,Mumbai,Gold,2022-10-13
9296,Male,22,18-24,United Kingdom,Birmingham,None,2023-11-22
9297,Other,76,65+,Italy,Rome,None,2024-10-02
9298,Male,72,65+,Canada,Calgary,Platinum,2023-08-03
9299,Male,80,65+,United States,Phoenix,None,2023-11-13
9300,Male,59,55-64,Russia,Saint Petersburg,Silver,2022-02-14
9301,Female,82,65+,United Kingdom,Glasgow,None,2023-12-09
9302,Male,42,35-44,South Korea,Seoul,Platinum,2022-05-26
9303,Female,35,35-44,Brazil,Sao Paulo,Gold,2025-05-13
9304,Female,72,65+,Australia,Brisbane,None,2022-07-01
9305,Male,83,65+,United States,Los Angeles,Gold,2022-04-03
9306,Female,63,55-64,United States,Phoenix,None,2023-12-11
9307,Female,84,65+,United States,Los Angeles,None,2023-08-10
9308,Male,73,65+,Italy,Milan,Gold,2022-04-23
9309,Female,31,25-34,United States,Phoenix,None,2024-04-28
9310,Female,64,55-64,United States,New York,None,2024-06-25
9311,Male,37,35-44,United States,Chicago,Silver,2024-05-22
9312,Male,19,18-24,Australia,Brisbane,Silver,2022-08-17
9313,Female,40,35-44,Australia,Adelaide,Gold,2022-02-17
9314,Female,55,55-64,India,Hyderabad,None,2024-06-28
9315,Female,23,18-24,Spain,Madrid,None,2025-11-09
9316,Male,53,45-54,United States,Austin,Gold,2024-01-20
9317,Female,43,35-44,United Kingdom,Edinburgh,Silver,2024-12-23
9318,Other,72,65+,France,Nice,Silver,2023-02-20
9319,Female,83,65+,United States,Seattle,Silver,2022-04-28
9320,Female,28,25-34,United States,Chicago,Silver,2023-11-10
9321,Female,72,65+,China,Shanghai,Silver,2022-04-04
9322,Female,31,25-34,United States,Los Angeles,None,2023-11-05
9323,Female,46,45-54,Italy,Turin,Silver,2023-04-25
