BookID,ISBN,Title,AuthorID,PublisherID,Genre,SubGenre,Language,PublicationYear,Format,Pages,UnitCost,UnitPrice,Rating,ReviewCount
3704,978-216-13066-0,The Golden Mirror,402,15,Fantasy,Epic Fantasy,Japanese,2005,eBook,576,5.61,10.8,3.9,13
3705,978-103-64161-7,The Burning Chronicle,105,92,Cooking,Quick Meals,Portuguese,2004,Paperback,367,10.16,17.99,5.0,65
3706,978-550-83280-6,The Broken Promise,155,78,Young Adult,YA Romance,English,1997,eBook,512,3.9,8.9,4.5,81
3707,978-987-43866-3,The Forgotten Labyrinth,116,87,Cooking,Baking,English,2021,Hardcover,512,14.36,27.76,3.9,52
3708,978-297-48308-2,The Fading Echo,124,79,Children,Picture Book,English,1996,Hardcover,324,9.06,23.02,3.8,175
3709,978-495-47722-0,The Scarlet Tide,10,59,Cooking,Baking,English,2020,Hardcover,422,13.47,23.38,3.7,127
3710,978-941-38787-8,The Endless Horizon,103,68,Cooking,Baking,English,2015,Paperback,537,8.2,16.61,3.8,30
3711,978-794-73623-1,The Last Symphony,345,6,Mystery,Noir,Chinese,2017,Paperback,272,7.47,13.77,3.8,129
3712,978-103-35764-2,The Forgotten Echo,360,38,Science Fiction,Cyberpunk,Chinese,1991,Audiobook,211,5.37,11.95,3.7,179
3713,978-550-35350-6,The Quiet Letter,440,33,Science Fiction,Cyberpunk,English,2016,Paperback,244,6.46,11.04,3.8,83
3714,978-228-90549-6,The Endless Echo,472,29,Horror,Supernatural Horror,Chinese,2024,Paperback,411,8.11,15.3,3.2,103
3715,978-322-53957-1,The Restless Mirror,107,36,Mystery,Crime Thriller,Spanish,2004,Hardcover,269,8.51,21.9,3.6,99
3716,978-321-22859-7,The Fading Tide,327,66,Biography,Political Biography,English,2006,Hardcover,319,8.54,17.52,3.0,30
3717,978-650-70985-4,The Ancient Echo,200,63,Horror,Slasher,Chinese,1994,Hardcover,600,12.7,30.38,4.1,139
3718,978-278-61946-7,The Distant Legacy,133,73,Biography,Autobiography,Chinese,2007,Hardcover,589,14.71,26.34,3.9,65
3719,978-326-83242-0,The Forgotten Storm,342,43,Fiction,Contemporary Fiction,German,2014,Paperback,780,11.6,21.26,3.8,248
3720,978-302-45559-0,The Secret River,200,92,Thriller,Legal Thriller,English,2000,Hardcover,654,16.55,34.94,4.4,41
3721,978-420-44631-5,The Golden Flame,303,52,Fantasy,Sword & Sorcery,English,2016,Hardcover,417,10.67,25.07,3.4,86
3722,978-689-28756-1,The Last Horizon,121,35,Thriller,Action Thriller,English,1993,eBook,770,7.99,14.18,3.5,176
3723,978-459-54183-4,The Midnight Journey,213,90,Horror,Supernatural Horror,French,2014,Audiobook,764,15.6,27.73,3.1,57
3724,978-394-74268-0,The Secret Compass,35,29,Self-Help,Mindfulness,Portuguese,2011,Hardcover,275,11.5,24.15,4.5,151
3725,978-565-32318-7,The Ancient Echo,18,83,Young Adult,YA Fantasy,French,1998,eBook,240,4.1,7.75,4.2,652
3726,978-652-71377-8,The Burning Compass,384,75,Fantasy,Fairy Tale Retelling,German,2002,eBook,739,5.06,12.01,4.6,220
3727,978-113-83328-7,The Quiet Horizon,445,96,Horror,Psychological Horror,English,1998,Paperback,743,8.44,19.3,4.8,167
3728,978-900-55957-8,The Frozen Chronicle,53,98,Biography,Celebrity Biography,English,2012,eBook,712,6.82,11.63,3.7,162
3729,978-923-47434-8,The Quiet Compass,337,14,Romance,Paranormal Romance,German,2012,Paperback,442,8.13,15.22,3.5,126
3730,978-641-45265-3,The Whispering Kingdom,325,30,Children,Chapter Book,Japanese,2010,Audiobook,723,9.39,25.52,2.9,36
3731,978-616-71708-3,The Frozen Chronicle,139,50,Science Fiction,Space Opera,English,1996,Hardcover,658,15.34,33.04,3.3,108
3732,978-724-23238-8,The Secret Symphony,215,28,Self-Help,Productivity,English,1997,Paperback,638,7.66,17.06,3.7,356
3733,978-496-50762-8,The Restless Echo,148,16,Biography,Political Biography,Japanese,2019,eBook,541,3.68,9.02,2.8,162
3734,978-428-45920-8,The Endless Tide,37,90,Science Fiction,Space Opera,English,2006,Audiobook,307,8.78,14.67,3.3,68
3735,978-417-64260-6,The Burning Horizon,411,1,Business,Leadership,English,2005,Paperback,643,7.51,19.55,3.9,88
3736,978-243-77997-1,The Scarlet Storm,151,27,Thriller,Action Thriller,English,2001,Audiobook,734,10.83,25.28,4.4,442
3737,978-856-83392-8,The Distant Garden,265,87,Fiction,Historical Fiction,Italian,2023,eBook,739,6.32,11.25,3.5,88
3738,978-388-69501-8,The Wandering Journey,38,42,Biography,Memoir,English,1998,eBook,539,3.87,10.11,4.0,75
3739,978-355-86147-5,The Frozen Labyrinth,22,27,Business,Economics,Spanish,2017,eBook,147,2.41,5.43,4.9,63
3740,978-966-52948-7,The Scarlet Compass,315,100,Young Adult,YA Contemporary,English,2017,eBook,638,5.58,10.98,2.9,84
3741,978-555-26694-5,The Wandering Garden,208,67,Children,Early Reader,English,1998,Paperback,297,4.92,11.34,4.5,80
3742,978-659-83414-8,The Ancient Promise,334,81,Cooking,Healthy Eating,English,1990,eBook,263,2.8,6.2,4.1,116
3743,978-320-34040-0,The Burning Labyrinth,441,36,Fantasy,Fairy Tale Retelling,English,1998,Hardcover,175,11.98,24.58,4.6,157
3744,978-349-40002-7,The Broken Journey,448,25,History,World History,Japanese,1999,Audiobook,230,8.03,13.65,4.4,276
3745,978-754-57144-0,The Restless Kingdom,38,44,Romance,Paranormal Romance,French,2016,eBook,463,3.89,6.86,3.5,78
3746,978-505-20742-3,The Golden River,144,96,Young Adult,YA Dystopian,Japanese,2009,eBook,313,3.02,8.0,3.9,12
3747,978-232-40845-1,The Last Horizon,103,60,Poetry,Classic Poetry,Chinese,2005,Hardcover,387,10.9,22.14,3.1,66
3748,978-851-54472-4,The Ancient Legacy,89,85,Fantasy,Sword & Sorcery,English,2007,Paperback,477,8.95,17.43,3.6,77
3749,978-462-27937-2,The Forgotten Compass,229,95,Science Fiction,Hard Sci-Fi,English,2024,Paperback,488,7.32,16.97,3.9,79
3750,978-700-69797-8,The Quiet Storm,238,98,Business,Entrepreneurship,English,2023,Paperback,411,6.99,16.81,4.1,100
3751,978-406-99683-5,The Whispering Kingdom,485,94,Self-Help,Mindfulness,English,1990,eBook,437,4.4,8.8,4.3,20
3752,978-604-13464-8,The Quiet Tide,408,41,Romance,Romantic Comedy,English,2020,eBook,741,5.35,11.79,4.8,47
3753,978-797-95545-2,The Burning Chronicle,30,95,Science Fiction,Hard Sci-Fi,English,2003,eBook,318,5.15,8.94,3.7,72
3754,978-895-46031-0,The Midnight Letter,283,67,Thriller,Spy Thriller,English,2017,Paperback,129,2.34,5.98,4.5,215
3755,978-286-82107-6,The Midnight Compass,110,91,Fiction,Contemporary Fiction,English,2025,Audiobook,680,8.15,22.62,4.0,103
3756,978-704-11856-6,The Burning Tide,472,39,Mystery,Detective,English,2008,eBook,176,3.05,5.31,3.2,122
3757,978-922-47068-4,The Whispering Echo,128,1,Science Fiction,Space Opera,English,2012,eBook,662,5.37,9.36,3.8,32
3758,978-677-29649-7,The Golden Mirror,45,45,Fantasy,Sword & Sorcery,English,2005,Paperback,347,6.15,13.55,4.0,57
3759,978-228-46396-7,The Forgotten Kingdom,471,30,Business,Marketing,English,1992,eBook,708,5.96,11.07,3.4,2
3760,978-270-23344-5,The Burning Kingdom,360,68,Horror,Psychological Horror,English,1991,Paperback,237,8.08,14.39,3.3,13
3761,978-282-37913-8,The Golden Tide,350,62,Business,Economics,German,2002,Hardcover,235,8.1,19.57,3.3,298
3762,978-195-60119-6,The Golden Compass,332,42,Mystery,Cozy Mystery,Japanese,2019,Paperback,404,7.78,15.15,3.6,29
3763,978-777-17756-6,The Silent Harbor,363,67,Romance,Historical Romance,English,2002,eBook,413,4.4,8.24,3.4,39
3764,978-967-19096-3,The Broken River,122,42,Romance,Paranormal Romance,English,2005,Paperback,622,7.72,17.56,4.6,63
3765,978-564-30022-0,The Midnight River,335,74,History,Military History,English,2009,Audiobook,573,15.05,25.66,2.6,189
3766,978-638-62765-2,The Wandering Legacy,104,55,Science Fiction,Hard Sci-Fi,English,2001,eBook,815,8.37,14.14,4.0,33
3767,978-795-56131-6,The Secret Echo,454,29,Mystery,Noir,English,2007,Paperback,594,7.88,16.71,4.2,97
3768,978-473-26034-6,The Quiet Letter,192,11,Business,Entrepreneurship,English,2011,Hardcover,261,9.52,25.81,3.4,50
3769,978-524-36732-2,The Endless Labyrinth,466,11,Thriller,Legal Thriller,English,2020,Hardcover,181,9.32,16.08,3.8,67
3770,978-629-61929-5,The Ancient Symphony,162,99,Horror,Slasher,English,2017,eBook,306,3.24,6.73,3.7,24
3771,978-373-68984-1,The Forgotten Compass,94,79,Mystery,Detective,Japanese,2019,eBook,808,5.1,13.25,3.9,59
3772,978-155-62164-2,The Shattered Flame,168,83,Cooking,Baking,English,2008,Paperback,658,11.44,21.46,4.3,172
3773,978-610-34922-8,The Endless Shadow,278,64,Young Adult,YA Fantasy,English,2015,Hardcover,638,16.55,31.71,4.2,96
3774,978-839-19082-3,The Restless Labyrinth,362,49,Poetry,Contemporary Poetry,German,1995,Hardcover,310,8.08,20.99,3.6,119
3775,978-165-49536-2,The Distant Flame,12,83,Self-Help,Productivity,English,1995,Hardcover,448,12.56,29.99,3.1,29
3776,978-294-80681-4,The Silent Echo,46,76,Cooking,World Cuisine,English,2023,eBook,612,5.68,10.03,4.0,174
3777,978-336-74745-3,The Shattered Legacy,140,26,Thriller,Legal Thriller,English,2011,Paperback,782,13.34,22.52,3.5,85
3778,978-823-90708-6,The Silent Shadow,375,100,Self-Help,Career Development,German,1994,Hardcover,528,15.37,34.06,3.6,64
3779,978-553-39986-8,The Scarlet Legacy,145,12,Fiction,Contemporary Fiction,Portuguese,2004,Paperback,134,3.01,7.84,4.0,80
3780,978-580-87854-5,The Hidden Labyrinth,250,52,Science Fiction,Space Opera,Spanish,2024,eBook,718,4.95,11.3,3.7,99
3781,978-680-11480-5,The Scarlet Journey,496,12,Horror,Supernatural Horror,Japanese,1990,Paperback,773,11.7,24.54,4.1,106
3782,978-348-72175-3,The Frozen Chronicle,87,73,Romance,Contemporary Romance,English,2005,Hardcover,143,7.98,18.78,5.0,313
3783,978-741-22950-5,The Secret Promise,98,39,Fantasy,Urban Fantasy,English,2020,Paperback,394,8.64,17.18,4.3,118
3784,978-127-82135-2,The Fading Echo,335,9,Romance,Romantic Comedy,English,2024,Audiobook,805,9.0,25.56,4.6,123
3785,978-202-51067-0,The Secret Mirror,390,81,Thriller,Psychological Thriller,French,2003,Hardcover,787,20.75,37.44,4.2,93
3786,978-833-73346-7,The Ancient Garden,187,96,Young Adult,YA Romance,English,2022,Hardcover,794,20.04,35.71,3.9,121
3787,978-691-79870-3,The Distant Symphony,98,36,Fantasy,Urban Fantasy,English,2015,Paperback,802,15.06,27.58,4.2,196
3788,978-258-14059-4,The Frozen Horizon,67,17,Fiction,Literary Fiction,English,2004,Paperback,135,5.17,12.15,4.2,16
3789,978-494-94637-0,The Quiet Compass,486,31,Young Adult,YA Fantasy,English,2018,eBook,225,3.4,6.7,4.4,15
3790,978-146-29253-7,The Burning Symphony,294,81,Science Fiction,Space Opera,English,2018,eBook,469,4.21,9.55,3.9,84
3791,978-703-61137-1,The Restless River,189,86,Biography,Memoir,French,1999,Hardcover,542,13.08,29.23,3.2,42
3792,978-779-12183-3,The Scarlet Echo,160,49,Young Adult,YA Dystopian,English,1993,eBook,400,4.9,9.29,3.1,79
3793,978-350-63542-7,The Frozen Legacy,79,55,Self-Help,Career Development,English,2018,eBook,307,3.71,6.62,4.2,109
3794,978-414-89540-4,The Quiet Journey,142,65,Fantasy,Fairy Tale Retelling,English,1992,Paperback,297,9.09,16.3,3.3,70
3795,978-312-48023-8,The Whispering Compass,391,37,Young Adult,YA Dystopian,English,2018,Paperback,542,6.32,15.51,4.3,239
3796,978-450-79918-1,The Secret Kingdom,239,60,Fiction,Short Stories,English,2002,eBook,804,6.65,12.92,4.6,55
3797,978-344-71313-6,The Secret River,454,6,Mystery,Noir,French,2015,eBook,698,4.46,10.69,3.8,54
3798,978-322-31051-8,The Restless Symphony,260,42,Fantasy,Epic Fantasy,Spanish,2011,Hardcover,242,10.24,20.2,4.6,307
3799,978-486-36715-4,The Golden Horizon,303,73,Self-Help,Career Development,English,1991,Paperback,223,6.26,14.16,4.0,32
3800,978-872-54435-6,The Whispering Symphony,352,96,Young Adult,YA Romance,English,1990,Audiobook,304,7.03,12.84,3.9,78
3801,978-785-91148-3,The Shattered Echo,90,90,Children,Middle Grade,Portuguese,2012,Paperback,633,11.41,19.53,3.9,72
3802,978-367-44607-6,The Wandering Journey,247,32,Science Fiction,Hard Sci-Fi,Japanese,2008,Hardcover,125,5.04,11.94,3.4,119
3803,978-947-95703-8,The Golden Chronicle,435,21,Thriller,Legal Thriller,Chinese,1991,Hardcover,613,17.19,30.3,3.4,79
3804,978-288-77747-6,The Burning Garden,267,24,Science Fiction,Dystopian,English,2025,eBook,526,4.41,8.24,3.0,21
3805,978-918-79184-8,The Whispering Kingdom,126,22,Thriller,Psychological Thriller,English,1998,eBook,581,5.2,10.57,3.5,57
3806,978-378-10957-5,The Silent Shadow,286,90,Mystery,Cozy Mystery,English,2020,Hardcover,722,15.93,33.1,5.0,73
3807,978-585-13062-5,The Forgotten River,332,4,Horror,Supernatural Horror,English,1994,Hardcover,533,13.4,31.18,3.1,123
3808,978-282-45524-2,The Ancient Mirror,464,30,Horror,Psychological Horror,English,1998,Paperback,555,8.36,20.86,3.3,220
3809,978-785-90188-6,The Shattered Compass,382,65,Poetry,Sonnets,French,2009,eBook,456,3.38,9.11,3.5,195
3810,978-385-61066-7,The Ancient Flame,51,11,Mystery,Detective,Portuguese,2009,Hardcover,576,17.4,32.94,3.5,79
3811,978-884-18810-5,The Last Orchard,293,39,Fiction,Contemporary Fiction,Spanish,2011,Paperback,386,7.3,18.0,4.0,194
3812,978-174-24061-2,The Fading Garden,332,16,Fiction,Literary Fiction,English,1996,Paperback,166,4.39,9.27,3.6,177
3813,978-551-26663-4,The Wandering Compass,373,29,Poetry,Spoken Word,English,1999,Hardcover,137,12.31,21.5,3.8,290
3814,978-242-66613-6,The Ancient Letter,19,36,Cooking,Quick Meals,English,1999,Paperback,620,10.12,19.55,3.4,1
3815,978-899-49655-8,The Last Orchard,141,67,Mystery,Detective,English,2005,Audiobook,566,8.17,20.82,3.6,64
3816,978-474-43621-1,The Burning Orchard,130,88,Cooking,World Cuisine,English,2023,eBook,406,4.76,8.92,3.9,150
3817,978-706-13286-1,The Forgotten Shadow,100,99,Self-Help,Career Development,English,2006,Paperback,642,8.03,19.89,3.8,51
3818,978-890-50060-3,The Restless Symphony,396,67,Science Fiction,Cyberpunk,English,2025,eBook,451,4.09,7.5,5.0,36
3819,978-581-86879-1,The Wandering Echo,230,74,Romance,Historical Romance,English,1999,eBook,298,2.31,6.26,3.9,35
3820,978-151-33609-8,The Secret Journey,181,13,Mystery,Cozy Mystery,Portuguese,1998,Audiobook,529,10.21,26.49,3.8,121
3821,978-298-12570-3,The Wandering Orchard,274,64,Horror,Slasher,English,1993,Audiobook,384,11.5,19.7,2.5,37
3822,978-291-27841-4,The Frozen Chronicle,14,54,Science Fiction,Cyberpunk,Japanese,1997,Paperback,802,10.92,26.0,4.0,36
3823,978-921-97627-2,The Golden Letter,117,98,Science Fiction,Space Opera,Spanish,2001,Paperback,624,7.32,18.87,2.8,190
3824,978-916-43332-4,The Silent Letter,257,63,Young Adult,YA Contemporary,English,2003,Hardcover,643,11.92,29.52,4.2,132
3825,978-528-81863-8,The Endless Harbor,102,80,Romance,Paranormal Romance,English,2015,Paperback,601,7.0,15.9,4.0,242
3826,978-900-18688-4,The Last Flame,219,81,Mystery,Noir,French,2006,Paperback,598,11.83,21.15,4.3,78
3827,978-321-77733-0,The Secret Mirror,161,12,Poetry,Contemporary Poetry,English,2014,eBook,661,4.53,11.67,3.6,160
3828,978-710-82549-2,The Wandering Harbor,464,57,Cooking,World Cuisine,English,1993,Hardcover,422,8.55,24.16,3.9,42
3829,978-452-56655-8,The Wandering Promise,440,90,History,Cultural History,English,2024,eBook,695,6.06,10.7,4.3,63
3830,978-316-67161-8,The Wandering Chronicle,472,35,Poetry,Sonnets,German,1995,Audiobook,144,6.88,16.19,3.4,60
3831,978-324-64311-1,The Midnight Compass,190,79,Poetry,Spoken Word,English,1991,Hardcover,586,11.01,29.81,4.2,62
3832,978-477-72335-5,The Scarlet Horizon,140,100,History,Military History,English,2005,eBook,497,3.33,9.34,4.2,36
3833,978-405-37964-0,The Midnight Chronicle,258,98,Poetry,Sonnets,German,2013,eBook,125,2.89,5.03,3.8,60
3834,978-289-68338-5,The Burning Labyrinth,411,26,Fiction,Contemporary Fiction,English,1998,Paperback,582,8.7,18.1,4.8,27
3835,978-400-79625-1,The Broken Chronicle,403,33,Fiction,Contemporary Fiction,Portuguese,1995,Audiobook,121,7.14,14.21,4.2,107
3836,978-215-58486-7,The Midnight Shadow,258,97,Cooking,Quick Meals,French,2020,Paperback,612,8.39,16.64,3.0,157
3837,978-971-90211-8,The Forgotten Promise,283,40,Science Fiction,Dystopian,German,2019,Paperback,486,8.3,17.27,4.4,58
3838,978-441-29075-1,The Distant Compass,271,21,Young Adult,YA Contemporary,English,2017,Paperback,545,10.92,20.13,3.5,74
3839,978-196-61840-4,The Secret Mirror,233,62,Biography,Memoir,English,1997,Paperback,546,10.42,18.07,4.3,211
3840,978-617-31089-0,The Midnight Letter,58,52,Horror,Gothic Horror,English,2009,Paperback,330,8.32,16.3,4.1,282
3841,978-893-22927-3,The Wandering Tide,167,1,Children,Middle Grade,English,2014,eBook,555,6.51,11.6,2.4,112
3842,978-423-76553-0,The Forgotten Horizon,419,12,Fantasy,Sword & Sorcery,French,2005,Paperback,274,5.26,14.94,4.2,109
3843,978-859-19467-2,The Secret Storm,433,63,Thriller,Legal Thriller,English,1996,Paperback,651,8.99,19.13,3.8,136
3844,978-649-88635-8,The Restless Letter,303,90,Young Adult,YA Dystopian,French,2019,Paperback,183,5.69,11.36,3.6,137
3845,978-764-49614-0,The Hidden Mirror,490,66,Cooking,Healthy Eating,English,2023,Paperback,219,5.12,12.8,3.7,134
3846,978-366-11074-7,The Whispering Kingdom,478,49,Poetry,Contemporary Poetry,Portuguese,1995,Paperback,611,7.22,18.52,4.3,62
3847,978-133-50029-0,The Scarlet Promise,251,100,Cooking,Baking,English,2015,Paperback,160,3.84,9.99,3.4,145
3848,978-410-85007-4,The Broken Symphony,392,89,Business,Entrepreneurship,English,2021,Paperback,799,9.2,21.85,4.5,233
3849,978-931-41477-4,The Last Tide,105,38,Cooking,World Cuisine,Japanese,2009,eBook,141,4.81,8.65,3.1,6
3850,978-810-30255-8,The Broken Mirror,234,83,History,World History,English,1991,Audiobook,487,7.4,20.74,4.1,72
3851,978-804-80897-1,The Broken Letter,208,91,Thriller,Action Thriller,English,2014,Paperback,808,12.66,25.29,4.3,144
3852,978-889-76140-1,The Restless Labyrinth,429,20,Self-Help,Career Development,English,2023,eBook,591,3.5,9.54,4.3,123
3853,978-435-50795-6,The Whispering Shadow,209,63,Horror,Gothic Horror,English,1999,Audiobook,562,13.67,27.43,4.0,136
3854,978-389-13273-6,The Distant Letter,160,6,Biography,Autobiography,English,1994,Hardcover,604,12.27,29.71,3.8,37
3855,978-931-30335-6,The Shattered Promise,193,56,Poetry,Spoken Word,German,1999,Hardcover,614,12.22,31.39,3.6,7
3856,978-613-54924-0,The Fading Labyrinth,432,92,Young Adult,YA Romance,Chinese,2019,Hardcover,233,6.5,13.93,3.2,86
3857,978-367-78569-2,The Distant Kingdom,311,90,Mystery,Cozy Mystery,English,2010,Paperback,336,6.74,16.53,3.5,79
3858,978-350-95707-7,The Shattered Mirror,58,57,Cooking,Healthy Eating,English,1990,Paperback,254,6.86,15.43,3.4,174
3859,978-888-27354-5,The Frozen Legacy,14,59,Poetry,Sonnets,English,2011,Paperback,268,5.41,10.65,3.3,112
3860,978-147-42582-5,The Burning Flame,169,86,History,Ancient History,English,2019,Paperback,265,8.95,15.32,4.9,10
3861,978-155-60129-2,The Whispering Orchard,411,1,Science Fiction,Space Opera,English,1996,Hardcover,566,12.86,25.5,3.0,103
3862,978-763-68625-2,The Quiet Echo,435,69,Mystery,Cozy Mystery,English,2011,Paperback,772,11.32,23.74,4.5,277
3863,978-101-91660-8,The Endless Labyrinth,78,32,Poetry,Contemporary Poetry,English,1998,Hardcover,511,13.31,27.21,3.2,159
3864,978-253-24931-6,The Fading Storm,12,77,Fiction,Literary Fiction,Spanish,1990,Paperback,130,6.14,13.11,3.3,112
3865,978-990-93642-1,The Hidden Promise,131,12,Self-Help,Productivity,English,2004,Paperback,604,9.73,19.82,3.3,53
3866,978-482-76565-8,The Golden River,435,49,Children,Picture Book,French,2017,Hardcover,498,15.13,30.72,3.3,68
3867,978-754-30258-5,The Whispering Journey,214,76,Mystery,Detective,English,2014,Hardcover,664,17.35,36.68,4.4,89
3868,978-537-81805-3,The Broken Kingdom,21,74,Poetry,Spoken Word,English,1993,eBook,384,4.4,8.04,4.2,161
3869,978-181-31403-3,The Forgotten Letter,251,74,Self-Help,Productivity,Spanish,1996,Paperback,420,7.08,15.82,3.8,139
3870,978-265-40184-6,The Fading Orchard,330,92,Fiction,Historical Fiction,English,2009,eBook,581,3.46,9.17,5.0,127
3871,978-784-43383-3,The Scarlet Labyrinth,49,37,Romance,Paranormal Romance,Chinese,2001,eBook,615,5.32,10.41,3.9,184
3872,978-185-95004-5,The Ancient Storm,320,71,Thriller,Psychological Thriller,German,2001,Paperback,274,9.33,16.99,3.9,51
3873,978-634-93641-6,The Broken Symphony,401,82,Mystery,Noir,Japanese,2005,Hardcover,530,16.96,31.12,3.5,156
3874,978-412-89667-1,The Silent Promise,29,94,Business,Marketing,English,2017,Paperback,792,8.57,20.76,3.5,244
3875,978-432-94435-8,The Midnight Symphony,27,23,Thriller,Spy Thriller,Portuguese,2010,Hardcover,165,11.76,22.97,3.6,206
3876,978-956-13669-3,The Frozen Symphony,420,25,Self-Help,Mindfulness,English,2020,eBook,351,5.07,8.45,4.4,197
3877,978-644-47195-3,The Whispering Storm,234,44,History,Military History,English,1993,eBook,493,3.91,10.4,4.2,66
